Id,SalePrice
1692,258963.15173862342
1693,167043.97792490892
1694,180677.399781415
1695,161828.72928298212
1696,269047.5534687884
1697,167540.63195709395
1698,338746.88219441817
1699,308714.2321225021
1700,253437.52956087806
1701,271243.2748958203
1702,238647.9739307315
1703,239728.8627832903
1704,270061.14881006774
1705,232639.84136597562
1706,424985.67431729
1707,212155.62481789122
1708,206054.1388423278
1709,263300.8792800197
1710,219360.57675463016
1711,273885.1069106475
1712,250626.69728814988
1713,273748.52080655703
1714,221310.65367664202
1715,205885.85553251125
1716,183186.4197763251
1717,174097.52323051222
1718,136159.95256271085
1719,206955.1596043671
1720,236206.02665653176
1721,164876.614525832
1722,127353.09295836769
1723,154707.18227020532
1724,204968.5734942865
1725,234860.32925159167
1726,188630.4594418978
1727,159123.42939313824
1728,176944.08185089845
1729,167182.8571783536
1730,157988.29158090815
1731,120789.78904467351
1732,126384.4913413105
1733,115260.81035645999
1734,122673.81485251078
1735,126985.25724034302
1736,109306.41763369953
1737,295534.4381651315
1738,245590.77088705212
1739,245046.15821991515
1740,219585.47091683585
1741,190421.7738054409
1742,170940.95143763546
1743,176090.82556708445
1744,312739.4325777651
1745,222164.77085286652
1746,178102.47103560576
1747,211325.40379424128
1748,217753.02966643532
1749,150190.25973954774
1750,125107.58882117808
1751,241344.65518030344
1752,117465.00706067131
1753,149826.50127767125
1754,193247.81445014075
1755,171811.80737198572
1756,125618.21280738286
1757,119747.88641358256
1758,144534.87195104477
1759,158856.57080928228
1760,164508.23697463365
1761,146482.76942641853
1762,178054.01835125766
1763,181917.49957050206
1764,114065.43535062789
1765,169283.52872704488
1766,183192.05846713422
1767,219413.91392572637
1768,142453.03776428083
1769,172179.59987372436
1770,149984.25343118768
1771,125449.7182032942
1772,135701.5107909616
1773,125708.9804428097
1774,138774.4275784567
1775,138828.28625845525
1776,125416.47227665866
1777,108081.39840055392
1778,138364.080980402
1779,120342.66898719
1780,178455.02873567923
1781,127912.64711061833
1782,88729.13312195
1783,143563.30684376275
1784,106248.9594797901
1785,124142.387669148
1786,129392.30989015191
1787,161472.434307029
1788,57775.64136562477
1789,97923.75041571875
1790,78814.5283271337
1791,175132.00368893612
1792,161966.86030713687
1793,126880.06968887079
1794,153749.91038349466
1795,135144.41934801647
1796,119291.23271559691
1797,116959.6684474975
1798,122468.83506955442
1799,108885.16390092025
1800,131002.2815910409
1801,129704.28118256723
1802,128785.53168525844
1803,144710.62303679483
1804,136718.766415634
1805,133946.39634854556
1806,123867.6357918889
1807,127128.06103550975
1808,119740.06171791186
1809,121551.08949463337
1810,141793.52529234294
1811,97512.36878449614
1812,97495.58851031506
1813,124425.57218785712
1814,95275.85408536388
1815,51162.10128756453
1816,97237.04407801115
1817,107643.09930165888
1818,151835.13123937228
1819,126281.11482591853
1820,53468.73429666622
1821,115278.36523883829
1822,148468.1810345206
1823,43374.37554685091
1824,130818.51421753211
1825,135931.09290662003
1826,102450.11893664357
1827,100322.95487614001
1828,137963.40137222185
1829,123224.81969253418
1830,146732.96936128373
1831,145864.7881185688
1832,71171.05688661308
1833,140169.80896400937
1834,117770.20010453036
1835,125753.4500565575
1836,128675.76395143587
1837,85610.77396911808
1838,128477.89335766195
1839,96172.15264176035
1840,154616.27421126992
1841,145291.03976335493
1842,89232.23571489312
1843,130637.46069512477
1844,139024.73910001235
1845,139350.5471227111
1846,154430.00287564137
1847,166657.62685124902
1848,49329.60159511258
1849,113473.93070772775
1850,118181.34401352111
1851,155106.27074175543
1852,122041.00519832614
1853,126190.4779266716
1854,165534.37313994832
1855,147459.37318164232
1856,222665.12022291357
1857,150800.5628944003
1858,140257.64929219277
1859,117519.04015868879
1860,148490.90345273397
1861,116920.8755503621
1862,311059.61387201236
1863,289939.2445812915
1864,290210.3173838421
1865,348438.22451167146
1866,339448.0179101772
1867,226268.24120542707
1868,291755.65767695865
1869,203898.09258176308
1870,225173.6326961155
1871,255185.4784695985
1872,173593.121304422
1873,239732.18313102267
1874,146878.43317494157
1875,199126.4177845053
1876,200602.3784264479
1877,207375.86357365773
1878,204859.95589336188
1879,127245.11545009626
1880,128723.9891055383
1881,246205.69890609485
1882,241472.56462238016
1883,188484.3199147478
1884,209371.4264080762
1885,241402.79398006038
1886,293572.1515987853
1887,207887.0021533827
1888,262666.024012338
1889,166392.16840938915
1890,120583.81100347206
1891,133521.29104102016
1892,96252.20148076971
1893,128995.56003941016
1894,123462.1502412885
1895,135268.52363832307
1896,126248.43586599964
1897,114366.16556584969
1898,111362.62653128644
1899,155447.82788820568
1900,149487.16382824598
1901,170521.79454000678
1902,147570.6801894624
1903,206081.0818257163
1904,142343.75841025676
1905,198362.4527302341
1906,165475.15870665625
1907,204455.51136943526
1908,106872.16917173889
1909,130958.190184109
1910,118241.2868231687
1911,222539.77729423894
1912,324399.0356126752
1913,142209.16874431266
1914,60246.53779432054
1915,321124.02904077555
1916,64291.26096384829
1917,245595.34597818955
1918,137576.03104811517
1919,179004.50560095918
1920,159520.38741082008
1921,397826.5436500531
1922,325435.6343953078
1923,229433.05328609238
1924,230188.25250173805
1925,194394.1238789701
1926,383063.3853219941
1927,129901.28945563057
1928,157517.94600582847
1929,126992.88873598324
1930,135964.7353944125
1931,142735.36482063084
1932,139202.78668565443
1933,184439.88051806006
1934,181720.8985551202
1935,170498.30439036852
1936,198792.70417874603
1937,187523.1942186651
1938,176135.34855925333
1939,241030.64307839822
1940,189518.17809902524
1941,170117.81415780017
1942,187721.74217344774
1943,213729.1374797857
1944,380140.18298219994
1945,407727.7051552694
1946,136335.07145815206
1947,328759.17967806023
1948,180055.87231192298
1949,252836.0542171439
1950,192772.18732662708
1951,239165.99784409165
1952,205101.0494106523
1953,167169.68134976394
1954,182989.88529430307
1955,135498.10910308163
1956,293858.3633823041
1957,156287.89014869125
1958,297256.9593430077
1959,141884.62736560026
1960,114724.63356915169
1961,121527.74966696731
1962,97079.59011116928
1963,105784.09115383158
1964,107422.46656932097
1965,141238.43244832882
1966,135725.32936535057
1967,289101.8792740744
1968,422052.9261293787
1969,394743.67883626424
1970,424612.8046964714
1971,458778.5232555914
1972,375458.05632165505
1973,263705.76591282006
1974,334407.4634198625
1975,502294.0830666683
1976,266257.1683728114
1977,342708.1103719399
1978,357190.269152506
1979,327210.3045406624
1980,204224.0650140928
1981,353994.9180253551
1982,216756.79013878692
1983,202545.58615042377
1984,169346.0451172737
1985,223712.75158653915
1986,211253.61276945652
1987,180686.74133517765
1988,175293.58730252733
1989,193897.0030701146
1990,211545.58829049446
1991,230771.50914188309
1992,218604.4462705573
1993,167689.46593777955
1994,234720.54867156278
1995,185116.83233715777
1996,249764.72915545845
1997,315951.2404592138
1998,318488.7377370411
1999,276614.10010616883
2000,314611.0038144797
2001,276934.9020967077
2002,237683.0705585046
2003,258514.4902107773
2004,286105.1535962675
2005,218043.46923122526
2006,225106.28143197348
2007,247258.31765020662
2008,216040.83603367323
2009,200783.93446315263
2010,195174.56288647992
2011,143944.81627928172
2012,173350.64029041267
2013,178975.86112797738
2014,188093.37945678036
2015,208744.3812101576
2016,194629.5712413619
2017,198484.94969229965
2018,118459.08948431566
2019,132551.98893740083
2020,107526.89741702552
2021,102206.24581284054
2022,185024.52065830264
2023,144122.91185229516
2024,267403.65413862263
2025,353200.77678680304
2026,175998.52944337792
2027,161334.73091062103
2028,148977.41958687175
2029,169267.603245712
2030,269033.785691211
2031,230931.0666412737
2032,244442.62537107136
2033,256497.3920734621
2034,171314.16803364645
2035,220650.03837240138
2036,198841.8933043118
2037,205410.11548024788
2038,331072.3249472762
2039,229120.06790106723
2040,271941.7857740771
2041,299755.5506800999
2042,206319.31602426546
2043,180115.1020886451
2044,174940.9805150147
2045,211726.79128774
2046,145342.2679320934
2047,145643.39490514004
2048,140542.17871329756
2049,141146.61659626404
2050,175919.5851829001
2051,102431.58675707552
2052,126908.98466589338
2053,147139.8365614409
2054,88726.62362409588
2055,161529.7020172799
2056,139506.72759875297
2057,112867.63845323137
2058,220231.5401566181
2059,130951.43329182484
2060,176700.20057567657
2061,172515.66566138715
2062,129008.99602976897
2063,116692.70631303388
2064,144389.84232723666
2065,117472.66407928888
2066,164397.66813381258
2067,119306.50934797066
2068,145240.08837105645
2069,86509.34227058667
2070,116437.3812602531
2071,96030.98852685007
2072,141848.52339046667
2073,136277.2995497381
2074,187158.66723466536
2075,147403.9359752724
2076,114897.12478556858
2077,154964.12881792436
2078,125864.40177432506
2079,134465.11841084098
2080,118464.9602846835
2081,123811.03737792786
2082,122665.52895722135
2083,145143.98349144132
2084,109451.17986422213
2085,117820.57006802369
2086,110687.12438260586
2087,123569.08455468692
2088,99098.5842789275
2089,75435.27683662815
2090,125137.53927814953
2091,115852.73979881681
2092,127063.24434694281
2093,122268.06123922433
2094,106875.13391216572
2095,150287.30307732482
2096,79711.45874428275
2097,97090.88730321855
2098,151231.36637955467
2099,53714.98266423209
2100,72675.63643940535
2101,118208.79679625368
2102,125465.43975551672
2103,104714.43683624211
2104,137987.5205740398
2105,129367.01156526835
2106,62256.10606433575
2107,191783.9460939531
2108,118995.64083354261
2109,114208.96357812185
2110,132553.71269496102
2111,136890.93354579943
2112,143007.89635156185
2113,124150.77253053215
2114,124071.82191396141
2115,166849.60251718582
2116,115358.66736322221
2117,154471.9671534736
2118,127097.86732345891
2119,114594.62143541721
2120,113788.20059482183
2121,89449.2208434163
2122,117839.71659046378
2123,80229.73187815721
2124,152379.01571531102
2125,127675.03190742791
2126,148388.8432340734
2127,160381.1858213291
2128,124735.34901720844
2129,92627.23428582658
2130,140094.082282183
2131,135156.97869423244
2132,118600.24450901822
2133,122323.67887865058
2134,122260.16737737219
2135,91887.81595459447
2136,81497.21995203976
2137,108986.0907040148
2138,132731.72292305488
2139,152574.77173086302
2140,140397.68493165812
2141,158306.20396836955
2142,124953.41024996481
2143,148039.56275942142
2144,121931.38969384404
2145,137656.59142955526
2146,170446.85730334657
2147,142246.52056870627
2148,132676.54393936298
2149,150529.07006742863
2150,232090.81419630157
2151,108047.23661971354
2152,178358.22306274908
2153,165369.2784390294
2154,106322.68442852587
2155,140724.09234217953
2156,262426.32443083357
2157,231257.1972531549
2158,237645.91273598134
2159,206887.20455596733
2160,175670.14565621954
2161,240547.01612536548
2162,381809.95716831804
2163,363426.5027055427
2164,248539.17616333743
2165,204975.95589914982
2166,154415.26197241046
2167,217004.309160482
2168,200397.96302445175
2169,196894.48384461834
2170,226409.5670037005
2171,155369.39784789036
2172,133745.49256963885
2173,170867.51551497978
2174,222432.14583754048
2175,295814.6296045519
2176,318764.947376744
2177,235756.1913904629
2178,211127.47050203386
2179,137016.5407577439
2180,223246.7240673047
2181,194220.30477785383
2182,227174.54401770272
2183,193283.90051450982
2184,121721.70805283003
2185,128484.64885302732
2186,148343.31392138026
2187,153593.8743526106
2188,155538.6117706348
2189,308827.48016164504
2190,80315.80428059257
2191,82921.41438032544
2192,92484.83849602238
2193,111626.25609071327
2194,102742.45192721236
2195,108971.31052154175
2196,100163.18232402304
2197,118538.83307773714
2198,156282.53089634993
2199,179489.78418764952
2200,151904.03138391546
2201,145797.8260295961
2202,215060.47713614604
2203,134158.39285790233
2204,180753.02863935154
2205,118114.64872396816
2206,143860.03825392335
2207,215389.85028291584
2208,262663.5007594432
2209,245045.94201708274
2210,117369.23318282323
2211,114145.90482095891
2212,119644.0690131357
2213,106965.42877374655
2214,136940.4692565657
2215,99991.5191869909
2216,146684.161679187
2217,66801.08057275512
2218,76717.36668169145
2219,71659.09755016671
2220,70212.60220928049
2221,323712.7122756172
2222,286915.7426115474
2223,289772.9959507203
2224,209282.99267512915
2225,120479.1809011114
2226,190507.32364448585
2227,197256.2010751554
2228,267276.59672703565
2229,248471.42004977097
2230,153004.36244078283
2231,211158.17899533888
2232,182124.56937305114
2233,181498.67375546115
2234,240852.9807330693
2235,223850.2723108438
2236,259955.8311702162
2237,320923.7009219916
2238,194523.860755673
2239,112930.22665697157
2240,157608.65086622487
2241,152381.16682529575
2242,125068.61734455239
2243,127856.7670809893
2244,103438.26415363497
2245,100895.8838161099
2246,142965.8005479132
2247,115226.99643939311
2248,122243.8287679605
2249,116695.60706533714
2250,126885.72468134938
2251,98093.70646842782
2252,176870.91336824736
2253,151095.78813135246
2254,178347.00674947878
2255,186870.40550001967
2256,176147.94143388548
2257,209293.20048916823
2258,158803.22329884916
2259,177540.5597547732
2260,163041.80120194462
2261,190231.71407663487
2262,205365.3318174009
2263,391004.40634379565
2264,498535.5184436749
2265,176501.07008023112
2266,302587.13419234595
2267,372942.03435562016
2268,427564.09187696787
2269,153629.48652378854
2270,196123.68528979365
2271,218701.51693839038
2272,189683.1367197947
2273,161254.05958266446
2274,181272.66258437673
2275,165387.7272272995
2276,193268.06913844365
2277,185135.05110677995
2278,146987.91935718263
2279,126270.69243270814
2280,118322.10957450932
2281,171011.97957836254
2282,189608.52744150066
2283,104530.58553451503
2284,112708.64925176425
2285,135597.88152649335
2286,124464.44891396942
2287,370042.17184838536
2288,276694.06406227895
2289,370623.3790261412
2290,472655.1934989363
2291,329342.6761891321
2292,456786.3909033389
2293,486137.0470309223
2294,408635.29074692447
2295,496675.42727986956
2296,287057.70901246846
2297,345563.01285490335
2298,347099.9730382104
2299,352643.2571407513
2300,339316.04686551157
2301,305945.0201997655
2302,248157.3585449235
2303,241380.05105530942
2304,249564.85064610332
2305,192610.79393549604
2306,189570.44263029192
2307,197973.5153205739
2308,224680.2178587217
2309,286610.7688643786
2310,207354.5361747452
2311,193407.33721052716
2312,175312.20141914414
2313,171151.21045982788
2314,170635.30617813955
2315,178242.40799434297
2316,194605.6351127063
2317,190781.39566129455
2318,180724.1774968043
2319,183137.19437838692
2320,184580.30293038627
2321,234093.72032502468
2322,174345.83715107417
2323,191021.0076025354
2324,177734.68701025858
2325,214983.509379111
2326,173195.89348337534
2327,203789.71452366209
2328,223877.66787826724
2329,193014.7730672665
2330,181523.10301360252
2331,346593.2420097255
2332,397907.07047826337
2333,318489.13851391996
2334,260738.75932676706
2335,281840.8379066858
2336,312036.30510110233
2337,201892.26256381645
2338,266319.6555847897
2339,217854.19472367543
2340,394152.08013989805
2341,222751.9392264934
2342,230488.35471571313
2343,223450.88744076158
2344,217503.39345652956
2345,233297.66098116484
2346,210565.50878629237
2347,199266.7898954831
2348,243125.65402196968
2349,181331.12041591483
2350,316360.88853704534
2351,265803.6288572077
2352,254622.35176458603
2353,241014.12133119444
2354,141297.59203074608
2355,146053.6357503989
2356,155175.42273219637
2357,189453.67714718747
2358,202275.3828878703
2359,132170.92180875986
2360,115085.98790469933
2361,149697.44658679678
2362,268434.30849759746
2363,141182.81095074734
2364,156768.0235035871
2365,214086.2740964933
2366,190426.64425926635
2367,223410.57578881204
2368,212027.43001023115
2369,222565.94241954663
2370,170103.45908502408
2371,165618.14931026963
2372,194978.64848472903
2373,289989.1780845071
2374,315877.7986675751
2375,253287.69880280772
2376,275765.951960411
2377,335637.6678271118
2378,144592.89610377685
2379,198786.26425224193
2380,147903.0593996716
2381,165884.66167479215
2382,203716.86224924953
2383,205440.1620409058
2384,246505.58408872527
2385,162309.6573319906
2386,130372.53346860156
2387,134289.53986322496
2388,100467.50548726332
2389,114201.00532034694
2390,147241.32109797574
2391,145352.05354702345
2392,113872.75761242415
2393,170694.06129218664
2394,147588.23512536573
2395,210318.08872530726
2396,145411.01598649117
2397,219170.61339732003
2398,130626.55610308742
2399,62850.34764456291
2400,62963.830090609714
2401,118788.62709550098
2402,138213.8243992182
2403,143052.2945508568
2404,154952.74586992225
2405,162939.55296624883
2406,137763.05352369288
2407,125818.98615806726
2408,148358.20776785177
2409,122126.65210288488
2410,162625.48109412234
2411,114157.41187616855
2412,156070.7125909479
2413,130345.62121992224
2414,156633.81857437754
2415,133775.05827308714
2416,125416.61975419165
2417,132818.28347659178
2418,130834.56571940737
2419,128515.61848134101
2420,120761.0142776818
2421,140428.9749573315
2422,109784.06054210111
2423,118829.31783199565
2424,157954.29470380076
2425,197877.42226230263
2426,131619.5974733919
2427,135812.39482753686
2428,177469.51141546332
2429,111746.9570721078
2430,132241.47963939403
2431,104645.74388211675
2432,147432.18670779534
2433,147666.26253556728
2434,141820.18303186013
2435,148676.19241505023
2436,102986.20227045855
2437,105925.43100689644
2438,120284.93740883251
2439,103291.05315043405
2440,123440.63685231343
2441,90588.29134985236
2442,98485.76898910556
2443,124034.8927154163
2444,130251.11007587558
2445,90948.62637053564
2446,138922.38783999762
2447,189419.48049187218
2448,130360.65794442786
2449,108233.78092158373
2450,151715.90977213832
2451,121723.1612293632
2452,194300.44149268788
2453,93643.39211540087
2454,126559.72507135976
2455,119079.48615609722
2456,139208.18488352103
2457,134736.88986212306
2458,126764.12279502078
2459,110101.59438321373
2460,140590.7750262475
2461,127101.07696538125
2462,138972.3228124569
2463,127399.04592234433
2464,183229.93497087978
2465,143487.58223845647
2466,117695.91389165694
2467,133815.73830243238
2468,82232.00386387712
2469,81770.5031652148
2470,190381.44651550002
2471,208213.00959142906
2472,161930.61580416866
2473,119056.95396440443
2474,74155.7287287211
2475,215256.61350747876
2476,116188.84899226134
2477,126908.48350224856
2478,154898.70912779088
2479,103409.98030746532
2480,158023.0920379536
2481,119286.40316923166
2482,128781.16616881851
2483,108696.63255326856
2484,123090.27714316998
2485,125918.71469095213
2486,151280.23083805034
2487,172950.7899633351
2488,160329.75572144738
2489,151206.0104767747
2490,143424.52960488127
2491,92756.7653709417
2492,190933.93173457825
2493,149900.27799525473
2494,148302.5903444174
2495,89088.5241007582
2496,229588.63962276088
2497,154670.74619710568
2498,108613.42357990298
2499,84868.02567389808
2500,123692.6588238732
2501,140182.259799018
2502,147378.90647796178
2503,100722.04713777489
2504,168938.63025819382
2505,224700.23548242237
2506,249313.14887867984
2507,285233.49208441033
2508,249840.11846632473
2509,218747.00123174637
2510,215617.73721443568
2511,175133.5123970874
2512,212682.747163742
2513,226548.4119077711
2514,262374.56518113
2515,149090.14168407902
2516,176423.40388300183
2517,147572.4609225482
2518,155883.87815901142
2519,234807.84328353356
2520,216360.51904951452
2521,187707.73001328556
2522,226001.88204799723
2523,117206.8613303526
2524,136594.3068548337
2525,148162.03822817403
2526,138470.3744204632
2527,114265.67061059162
2528,125074.83250018564
2529,135046.80463475286
2530,121265.36253621038
2531,253464.75072293394
2532,225722.0933317246
2533,193538.79769179094
2534,230846.63153926356
2535,296852.7972670076
2536,233724.07552789836
2537,243197.46519786643
2538,182600.04998941795
2539,186529.2521638968
2540,180136.11698931435
2541,179339.37996546313
2542,166534.76888775095
2543,122828.16114848887
2544,121508.97140490457
2545,135665.72146663375
2546,125210.84928190574
2547,134339.80486706467
2548,158111.07956813043
2549,160203.27819404876
2550,772412.3669978031
2551,139445.42138263414
2552,131782.72497463995
2553,75733.02448968451
2554,98930.20466682133
2555,116600.5365236847
2556,100247.35901837189
2557,105786.50358449448
2558,148323.84818995473
2559,139643.37914090158
2560,149563.57667120526
2561,141394.85310552403
2562,139247.2022618152
2563,150181.5221493086
2564,200906.06628171212
2565,138884.8872203391
2566,161157.88166111385
2567,138923.96355073364
2568,198801.34517202084
2569,227474.35601284314
2570,113378.93079940672
2571,197051.80802232734
2572,145746.79471948484
2573,226296.41646379788
2574,276080.35047717334
2575,132747.23619270668
2576,118952.61243900312
2577,147304.78189598085
2578,82717.63631955552
2579,63052.68454714083
2580,101162.78443735094
2581,105243.24904149066
2582,105662.5263632537
2583,286159.18776612624
2584,181643.66644928683
2585,192324.56014173664
2586,222547.64488589158
2587,197591.06982006397
2588,140496.99350629275
2589,148021.21681100735
2590,204033.72300540304
2591,227268.94045401053
2592,211426.02100108328
2593,250418.98099102578
2594,181501.5008137785
2595,203689.95762089355
2596,292492.94971390284
2597,185178.17372803926
2598,286281.59989751247
2599,341226.23475036514
2600,147898.2596726213
2601,149021.11833069538
2602,81210.77362569355
2603,93400.02456162413
2604,88649.70129923732
2605,78617.48470221146
2606,148726.22637887622
2607,210192.61313179904
2608,198267.60395909133
2609,171537.9689376947
2610,112859.82063057325
2611,123225.11416483896
2612,161836.8655756579
2613,128781.45209702227
2614,124594.9454074273
2615,156861.75844769515
2616,143544.84472959634
2617,183349.93856265728
2618,210673.88144505565
2619,196624.84626717799
2620,188267.753792165
2621,176341.52827247544
2622,183155.7119755122
2623,239322.6057309862
2624,310633.68689443823
2625,291809.81261792156
2626,174345.47193281486
2627,162507.19103936598
2628,482659.57198492845
2629,513227.29262608814
2630,368085.5711193374
2631,488531.5512814926
2632,424501.4102500899
2633,312962.5782113308
2634,434272.1858652559
2635,159486.38434672056
2636,175929.77719443213
2637,182467.00593528556
2638,255624.57503867347
2639,190021.43104456298
2640,151723.12511689434
2641,104070.09134732443
2642,193677.47765224378
2643,100589.95455616918
2644,117203.4944602097
2645,107501.49680463283
2646,93877.51729536273
2647,102203.89775679968
2648,141769.14108652636
2649,151403.1747369985
2650,133083.1304963115
2651,139876.5015530488
2652,408252.87854195206
2653,253868.11988217273
2654,255593.97272668994
2655,404314.2826440157
2656,306546.6359560861
2657,355791.7164503504
2658,307137.1601171617
2659,299365.10320038325
2660,363530.51427034853
2661,353089.4212295435
2662,369507.3075435951
2663,281318.00857493264
2664,277028.0604534602
2665,325068.02732685994
2666,281390.62171428034
2667,168658.04980207427
2668,176377.11234820838
2669,187360.9878340948
2670,272463.55019376153
2671,185657.2338051026
2672,191290.52282448334
2673,202343.18229966846
2674,198222.81571642339
2675,171341.80338013748
2676,190561.72024591657
2677,197506.66504219148
2678,248234.65534826042
2679,281328.8068465026
2680,286854.6419901417
2681,391324.05535868905
2682,313070.001786681
2683,526179.2530543264
2684,314286.4512601989
2685,331184.7789440324
2686,250203.4021841728
2687,318429.5932435153
2688,210507.6125419868
2689,205501.22409447137
2690,435082.1531937244
2691,192429.1560598409
2692,140812.02551720312
2693,198914.58815875172
2694,138961.87657540792
2695,192012.9811768855
2696,184084.20323967343
2697,191990.06063274946
2698,200087.27760345043
2699,178164.6763585346
2700,158485.1965516465
2701,152036.2059846873
2702,112740.9907403921
2703,126525.12651696912
2704,137200.63199673052
2705,115567.43052751792
2706,110353.3939175656
2707,123592.67228997893
2708,133404.28118145186
2709,105557.81659842712
2710,125542.12465479439
2711,252741.09619946865
2712,388985.3305805987
2713,169138.62485500684
2714,151350.58027269642
2715,171884.5340077574
2716,145428.4543509269
2717,192986.21929858532
2718,216934.55215047218
2719,156399.90971878622
2720,172226.92927310604
2721,132281.25483655755
2722,164541.51030988857
2723,139203.50600279184
2724,127534.82115554229
2725,128985.68780013165
2726,147724.44793661818
2727,174233.53807334078
2728,180971.52605448998
2729,147232.87197417626
2730,149330.89462002926
2731,127822.34930983643
2732,133802.80010612978
2733,155223.46632470013
2734,142832.1790263791
